transaction_time;customer;product_name;category_name;quantity;unit_price
2018-04-04 11:25:28;laurence_lebihan.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;8;30.0
2018-04-04 11:38:33;maria_anders.fejkmejl@gmail.com;Vegie-spread;Condiments;20;43.9
2018-04-04 11:40:16;simon_crowther.fejkmejl@gmail.com;Gudbrandsdalsost;Dairy Products;3;36.0
2018-04-04 11:42:10;carlos_gonzález.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;28;25.89
2018-04-04 11:53:06;janete_limeira.fejkmejl@gmail.com;Teatime Chocolate Biscuits;Confections;40;9.2
2018-04-04 12:01:31;roland_mendel.fejkmejl@gmail.com;Borówka Basia;Luxury;16;21.37
2018-04-04 12:03:44;pascale_cartrain.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;30;31.23
2018-04-04 12:08:00;helen_bennett.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;10;34.8
2018-04-04 12:10:41;lino_rodriguez.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;15;21.05
2018-04-04 12:11:25;thomas_hardy.fejkmejl@gmail.com;Röd Kaviar;Seafood;3;15.0
2018-04-04 12:13:05;frédérique_citeaux.fejkmejl@gmail.com;Maxilaku;Confections;35;20.0
2018-04-04 12:14:12;roland_mendel.fejkmejl@gmail.com;Chang;Beverages;8;19.0
2018-04-04 12:16:28;mary_saveley.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;4;53.0
2018-04-04 12:18:27;karl_jablonski.fejkmejl@gmail.com;Tourtière;Meat/Poultry;60;7.45
2018-04-04 12:50:38;andré_fonseca.fejkmejl@gmail.com;Lakkalikööri;Beverages;20;18.0
2018-04-04 12:53:58;peter_franken.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;15;13.0
2018-04-04 12:54:02;jose_pavarotti.fejkmejl@gmail.com;Tunnbröd;Grains/Cereals;44;9.0
2018-04-04 13:00:55;josé_pedro_freyre.fejkmejl@gmail.com;Inlagd Sill;Seafood;18;
2018-04-04 13:16:51;felipe_izquierdo.fejkmejl@gmail.com;Chartreuse verte;Beverages;10;18.0
2018-04-04 13:17:38;michael_holz.fejkmejl@gmail.com;Chang;Beverages;10;19.0
2018-04-04 13:25:39;carlos_gonzález.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;25;34.8
2018-04-04 13:26:08;zbyszek.nowak.fejkmejl@gmail.com;Sirop d'érable;Condiments;15;28.5
2018-04-04 13:26:56;hanna_moos.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;14;21.0
2018-04-04 13:29:40;daniel_tonini.fejkmejl@gmail.com;Schoggi Schokolade;Confections;10;43.9
2018-04-04 13:31:17;roland_mendel.fejkmejl@gmail.com;Sirop d'érable;Condiments;66;28.5
2018-04-04 13:40:41;henriette_pfalzheim.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;30;21.0
2018-04-04 13:40:55;paula_wilson.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;21;FREE
2018-04-04 13:44:54;janete_limeira.fejkmejl@gmail.com;Maxilaku;Confections;24;20.0
2018-04-04 13:46:27;christina_berglund.fejkmejl@gmail.com;Zaanse koeken;Confections;40;9.5
2018-04-04 13:46:55;philip_cramer.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;10;4.5
2018-04-04 14:02:28;yvonne_moncada.fejkmejl@gmail.com;Konbu;Seafood;5;6.0
2018-04-04 14:06:57;aria_cruz.fejkmejl@gmail.com;Sasquatch Ale;Beverages;10;14.0
2018-04-04 14:19:12;georg_pipps.fejkmejl@gmail.com;Vegie-spread;Condiments;9;43.9
2018-04-04 14:20:30;felipe_izquierdo.fejkmejl@gmail.com;Aniseed Syrup;Condiments;50;10.0
2018-04-04 14:22:57;lino_rodriguez.fejkmejl@gmail.com;Steeleye Stout;Beverages;20;18.0
2018-04-04 14:27:52;paolo_accorti.fejkmejl@gmail.com;Boston Crab Meat;Seafood;1;18.4
2018-04-04 14:28:17;peter_franken.fejkmejl@gmail.com;Tourtière;Meat/Poultry;15;7.45
2018-04-04 14:33:06;horst_kloss.fejkmejl@gmail.com;Perth Pasties;Meat/Poultry;36;32.8
2018-04-04 14:40:56;yang_wang.fejkmejl@gmail.com;Konbu;Seafood;6;6.0
2018-04-04 14:43:02;pascale_cartrain.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;25;FREE
2018-04-04 14:46:57;fran_wilson.fejkmejl@gmail.com;Scottish Longbreads;Confections;10;12.5
2018-04-04 14:56:29;howard_snyder.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;28;33.25
2018-04-04 15:01:13;mario_pontes.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;40;13.0
2018-04-04 15:01:46;carlos_hernández.fejkmejl@gmail.com;Konbu;Seafood;8;6.0
2018-04-04 15:14:37;patricia_mckenna.fejkmejl@gmail.com;Perth Pasties;Meat/Poultry;20;32.8
2018-04-04 15:17:58;martine_rancé.fejkmejl@gmail.com;Tarte au sucre;Confections;35;49.3
2018-04-04 15:32:11;rita_müller.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;10;314.16
2018-04-04 15:42:43;maria_anders.fejkmejl@gmail.com;Flotemysost;Dairy Products;20;21.5
2018-04-04 15:54:57;paula_wilson.fejkmejl@gmail.com;Borówka Basia;Luxury;40;21.37
2018-04-04 16:25:53;roland_mendel.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;30;38.0
2018-04-04 16:29:32;janete_limeira.fejkmejl@gmail.com;Ravioli Angelo;Grains/Cereals;10;19.5
2018-04-04 16:41:59;paula_wilson.fejkmejl@gmail.com;Chang;Beverages;24;19.0
2018-04-04 16:52:06;josé_pedro_freyre.fejkmejl@gmail.com;Chai;Beverages;10;18.0
2018-04-04 16:57:51;philip_cramer.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;40;34.8
2018-04-04 17:01:49;dominique_perrier.fejkmejl@gmail.com;Côte de Blaye;Beverages;5;263.5
2018-04-04 17:03:01;roland_mendel.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;35;39.0
2018-04-04 17:20:26;jytte_petersen.fejkmejl@gmail.com;Spegesild;Seafood;2;12.0
2018-04-04 17:22:05;paula_wilson.fejkmejl@gmail.com;Chef Anton's Cajun Seasoning;Condiments;1;22.0
2018-04-04 17:24:40;art_braunschweiger.fejkmejl@gmail.com;Scottish Longbreads;Confections;8;12.5
2018-04-04 17:25:07;jose_pavarotti.fejkmejl@gmail.com;Thüringer Rostbratwurst;Meat/Poultry;36;123.79
2018-04-04 17:39:53;elizabeth_lincoln.fejkmejl@gmail.com;Tarte au sucre;Confections;60;49.3
2018-04-04 17:41:24;janine_labrune.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;6;10.0
2018-04-04 17:41:53;patricia_mckenna.fejkmejl@gmail.com;Chang;Beverages;40;19.0
2018-04-04 17:50:54;lino_rodriguez.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;40;21.05
2018-04-04 17:58:19;peter_franken.fejkmejl@gmail.com;Teatime Chocolate Biscuits;Confections;15;9.2
2018-04-04 17:58:31;josé_pedro_freyre.fejkmejl@gmail.com;Outback Lager;Beverages;4;15.0
2018-04-04 18:04:18;patricia_mckenna.fejkmejl@gmail.com;Thüringer Rostbratwurst;Meat/Poultry;10;123.79
2018-04-04 18:06:32;josé_pedro_freyre.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;21;21.05
2018-04-04 18:15:15;laurence_lebihan.fejkmejl@gmail.com;Ravioli Angelo;Grains/Cereals;14;19.5
2018-04-04 18:21:04;janine_labrune.fejkmejl@gmail.com;Gudbrandsdalsost;Dairy Products;7;36.0
2018-04-04 18:30:16;peter_franken.fejkmejl@gmail.com;Tarte au sucre;Confections;15;49.3
2018-04-04 18:33:53;yang_wang.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;40;38.0
2018-04-04 18:34:13;michael_holz.fejkmejl@gmail.com;Röd Kaviar;Seafood;15;15.0
2018-04-04 18:39:08;alejandra_camino.fejkmejl@gmail.com;Ravioli Angelo;Grains/Cereals;2;19.5
2018-04-04 18:41:18;maurizio_moroni.fejkmejl@gmail.com;Tarte au sucre;Confections;10;49.3
2018-04-04 18:45:12;peter_franken.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;60;10.0
2018-04-04 19:01:29;horst_kloss.fejkmejl@gmail.com;Tarte au sucre;Confections;40;49.3
2018-04-04 19:04:31;jose_pavarotti.fejkmejl@gmail.com;Steeleye Stout;Beverages;15;18.0
2018-04-04 19:06:02;karl_jablonski.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;15;31.23
2018-04-04 19:25:55;andré_fonseca.fejkmejl@gmail.com;Singaporean Hokkien Fried Mee;Grains/Cereals;20;14.0
2018-04-04 19:27:54;yoshi_tannamuri.fejkmejl@gmail.com;Outback Lager;Beverages;5;15.0
2018-04-04 19:34:29;roland_mendel.fejkmejl@gmail.com;Outback Lager;Beverages;8;15.0
2018-04-05 08:04:35;mario_pontes.fejkmejl@gmail.com;Ipoh Coffee;Beverages;30;46.0
2018-04-05 08:07:44;jose_pavarotti.fejkmejl@gmail.com;Tarte au sucre;Confections;30;49.3
2018-04-05 08:10:05;isabel_de_castro.fejkmejl@gmail.com;Northwoods Cranberry Sauce;Condiments;30;40.0
2018-04-05 08:21:24;ana_trujillo.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;10;34.8
2018-04-05 08:22:46;fran_wilson.fejkmejl@gmail.com;Tarte au sucre;Confections;10;49.3
2018-04-05 08:27:12;peter_franken.fejkmejl@gmail.com;Pavlova;Confections;30;
2018-04-05 08:48:39;horst_kloss.fejkmejl@gmail.com;Boston Crab Meat;Seafood;70;18.4
2018-04-05 08:52:54;elizabeth_lincoln.fejkmejl@gmail.com;Northwoods Cranberry Sauce;Condiments;16;40.0
2018-04-05 08:59:38;lúcia_carvalho.fejkmejl@gmail.com;Borówka Basia;Luxury;20;21.37
2018-04-05 09:07:33;martín_sommer.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;40;39.0
2018-04-05 09:08:06;roland_mendel.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;8;39.0
2018-04-05 09:14:30;annette_roulet.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;8;45.6
2018-04-05 09:19:27;christina_berglund.fejkmejl@gmail.com;Chang;Beverages;21;19.0
2018-04-05 09:23:29;jose_pavarotti.fejkmejl@gmail.com;Spegesild;Seafood;24;12.0
2018-04-05 09:32:44;roland_mendel.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;28;4.5
2018-04-05 09:33:55;jean_fresnière.fejkmejl@gmail.com;Queso Manchego La Pastora;Dairy Products;15;38.0
2018-04-05 10:05:23;lúcia_carvalho.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;30;31.23
2018-04-05 10:10:43;rene_phillips.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;24;38.0
2018-04-05 10:11:08;horst_kloss.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;40;31.23
2018-04-05 10:19:31;elizabeth_brown.fejkmejl@gmail.com;Chef Anton's Gumbo Mix;Condiments;30;21.35
2018-04-05 10:24:46;roland_mendel.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;10;21.05
2018-04-05 10:37:40;fran_wilson.fejkmejl@gmail.com;Carnarvon Tigers;Seafood;10;62.5
2018-04-05 10:37:54;catherine_dewey.fejkmejl@gmail.com;Gudbrandsdalsost;Dairy Products;10;36.0
2018-04-05 10:45:54;jose_pavarotti.fejkmejl@gmail.com;Chang;Beverages;45;19.0
2018-04-05 11:01:38;jose_pavarotti.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;18;38.0
2018-04-05 11:03:53;jose_pavarotti.fejkmejl@gmail.com;Rogede sild;Seafood;36;9.5
2018-04-05 11:20:39;horst_kloss.fejkmejl@gmail.com;Chartreuse verte;Beverages;54;18.0
2018-04-05 11:24:51;horst_kloss.fejkmejl@gmail.com;Singaporean Hokkien Fried Mee;Grains/Cereals;42;14.0
2018-04-05 11:30:59;christina_berglund.fejkmejl@gmail.com;Gula Malacca;Condiments;16;19.45
2018-04-05 11:33:33;pirkko_koskitalo.fejkmejl@gmail.com;Chartreuse verte;Beverages;20;18.0
2018-04-05 11:35:57;daniel_tonini.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;5;31.23
2018-04-05 11:42:42;janete_limeira.fejkmejl@gmail.com;Carnarvon Tigers;Seafood;25;62.5
2018-04-05 11:44:24;karl_jablonski.fejkmejl@gmail.com;Perth Pasties;Meat/Poultry;10;32.8
2018-04-05 11:48:28;pascale_cartrain.fejkmejl@gmail.com;Sir Rodney's Marmalade;Confections;40;81.0
2018-04-05 11:49:28;philip_cramer.fejkmejl@gmail.com;Grandma's Boysenberry Spread;Condiments;6;25.0
2018-04-05 11:55:41;sergio_gutiérrez.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;6;31.23
2018-04-05 12:07:05;paula_wilson.fejkmejl@gmail.com;Ipoh Coffee;Beverages;15;46.0
2018-04-05 12:36:19;peter_franken.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;30;33.25
2018-04-05 12:52:47;christina_berglund.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;35;31.23
2018-04-05 12:59:34;hanna_moos.fejkmejl@gmail.com;Chartreuse verte;Beverages;5;18.0
2018-04-05 13:07:16;pirkko_koskitalo.fejkmejl@gmail.com;Longlife Tofu;Produce;35;10.0
2018-04-05 13:14:53;hari_kumar.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;80;34.0
2018-04-05 13:26:56;henriette_pfalzheim.fejkmejl@gmail.com;Outback Lager;Beverages;21;15.0
2018-04-05 13:27:54;peter_franken.fejkmejl@gmail.com;Gudbrandsdalsost;Dairy Products;25;36.0
2018-04-05 13:28:35;paula_wilson.fejkmejl@gmail.com;Tofu;Produce;1;23.25
2018-04-05 13:43:33;palle_ibsen.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;10;30.0
2018-04-05 13:48:46;maurizio_moroni.fejkmejl@gmail.com;Maxilaku;Confections;28;20.0
2018-04-05 13:51:08;bernardo_batista.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;2;53.0
2018-04-05 13:51:42;liu_wong.fejkmejl@gmail.com;Thüringer Rostbratwurst;Meat/Poultry;6;123.79
2018-04-05 14:14:29;michael_holz.fejkmejl@gmail.com;Filo Mix;Grains/Cereals;60;7.0
2018-04-05 14:41:49;jose_pavarotti.fejkmejl@gmail.com;Tofu;Produce;42;23.25
2018-04-05 14:42:01;roland_mendel.fejkmejl@gmail.com;Singaporean Hokkien Fried Mee;Grains/Cereals;12;14.0
2018-04-05 14:42:31;carlos_hernández.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;24;9.65
2018-04-05 14:45:25;jose_pavarotti.fejkmejl@gmail.com;Gudbrandsdalsost;Dairy Products;50;36.0
2018-04-05 14:52:37;paula_wilson.fejkmejl@gmail.com;Côte de Blaye;Beverages;40;263.5
2018-04-05 15:06:21;paula_wilson.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;3;9.65
2018-04-05 15:07:29;jose_pavarotti.fejkmejl@gmail.com;Teatime Chocolate Biscuits;Confections;12;9.2
2018-04-05 15:14:23;victoria_ashworth.fejkmejl@gmail.com;Boston Crab Meat;Seafood;10;18.4
2018-04-05 15:27:43;patricia_mckenna.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;18;25.89
2018-04-05 15:35:08;lúcia_carvalho.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;12;24.0
2018-04-05 15:37:55;annette_roulet.fejkmejl@gmail.com;Chai;Beverages;24;18.0
2018-04-05 15:42:26;renate_messner.fejkmejl@gmail.com;Chai;Beverages;40;18.0
2018-04-05 16:00:05;paul_henriot.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;5;34.8
2018-04-05 16:10:41;christina_berglund.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;20;34.0
2018-04-05 16:11:07;mario_pontes.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;21;21.05
2018-04-05 16:42:27;georg_pipps.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;35;4.5
2018-04-05 16:49:16;carlos_gonzález.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;40;10.0
2018-04-05 16:53:56;christina_berglund.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;15;55.0
2018-04-05 17:05:36;bernardo_batista.fejkmejl@gmail.com;Chartreuse verte;Beverages;20;18.0
2018-04-05 17:07:16;victoria_ashworth.fejkmejl@gmail.com;Ipoh Coffee;Beverages;30;46.0
2018-04-05 17:08:55;thomas_hardy.fejkmejl@gmail.com;Filo Mix;Grains/Cereals;8;7.0
2018-04-05 17:10:13;mary_saveley.fejkmejl@gmail.com;Steeleye Stout;Beverages;30;18.0
2018-04-05 17:11:43;pirkko_koskitalo.fejkmejl@gmail.com;Tofu;Produce;10;23.25
2018-04-05 17:14:52;carlos_hernández.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;60;55.0
2018-04-05 17:22:46;eduardo_saavedra.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;5;13.0
2018-04-05 17:24:14;helen_bennett.fejkmejl@gmail.com;Lakkalikööri;Beverages;10;18.0
2018-04-05 17:58:45;patricia_mckenna.fejkmejl@gmail.com;Perth Pasties;Meat/Poultry;3;32.8
2018-04-05 18:08:52;roland_mendel.fejkmejl@gmail.com;Chartreuse verte;Beverages;45;18.0
2018-04-05 18:34:51;victoria_ashworth.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;14;10.0
2018-04-05 18:35:41;carlos_gonzález.fejkmejl@gmail.com;Ravioli Angelo;Grains/Cereals;15;19.5
2018-04-05 18:39:55;frédérique_citeaux.fejkmejl@gmail.com;Lakkalikööri;Beverages;10;18.0
2018-04-05 18:40:04;miguel_angel_paolino.fejkmejl@gmail.com;Borówka Basia;Luxury;20;21.37
2018-04-05 18:41:47;lúcia_carvalho.fejkmejl@gmail.com;Tourtière;Meat/Poultry;24;7.45
2018-04-05 18:46:26;maria_larsson.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;35;9.65
2018-04-05 18:47:01;diego_roel.fejkmejl@gmail.com;Flotemysost;Dairy Products;1;21.5
2018-04-05 18:49:11;henriette_pfalzheim.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;15;53.0
2018-04-05 19:07:39;paula_wilson.fejkmejl@gmail.com;NuNuCa Nuß-Nougat-Creme;Confections;35;FREE
2018-04-05 19:12:07;jose_pavarotti.fejkmejl@gmail.com;Teatime Chocolate Biscuits;Confections;12;9.2
2018-04-05 19:13:12;giovanni_rovelli.fejkmejl@gmail.com;NuNuCa Nuß-Nougat-Creme;Confections;12;14.0
2018-04-05 19:20:17;patricia_mckenna.fejkmejl@gmail.com;Borówka Basia;Luxury;60;21.37
2018-04-05 19:24:31;josé_pedro_freyre.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;40;53.0
2018-04-05 19:29:25;roland_mendel.fejkmejl@gmail.com;Schoggi Schokolade;Confections;30;43.9
2018-04-05 19:31:31;carlos_gonzález.fejkmejl@gmail.com;Maxilaku;Confections;25;20.0
2018-04-05 19:34:39;henriette_pfalzheim.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;30;FREE
2018-04-05 19:46:07;mary_saveley.fejkmejl@gmail.com;NuNuCa Nuß-Nougat-Creme;Confections;20;14.0
2018-04-05 19:46:21;carlos_hernández.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;25;53.0
2018-04-05 19:56:34;jose_pavarotti.fejkmejl@gmail.com;Chai;Beverages;80;18.0
2018-04-06 08:13:34;roland_mendel.fejkmejl@gmail.com;Queso Manchego La Pastora;Dairy Products;20;38.0
2018-04-06 08:21:12;jose_pavarotti.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;27;39.0
2018-04-06 08:27:13;horst_kloss.fejkmejl@gmail.com;Gula Malacca;Condiments;24;
2018-04-06 08:52:06;ann_devon.fejkmejl@gmail.com;Gudbrandsdalsost;Dairy Products;30;36.0
2018-04-06 08:52:41;laurence_lebihan.fejkmejl@gmail.com;NuNuCa Nuß-Nougat-Creme;Confections;50;14.0
2018-04-06 08:53:29;henriette_pfalzheim.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;35;30.0
2018-04-06 08:56:02;pascale_cartrain.fejkmejl@gmail.com;Ipoh Coffee;Beverages;20;46.0
2018-04-06 09:16:43;christina_berglund.fejkmejl@gmail.com;Röd Kaviar;Seafood;25;15.0
2018-04-06 09:21:11;maurizio_moroni.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;40;34.8
2018-04-06 09:22:41;isabel_de_castro.fejkmejl@gmail.com;Chef Anton's Cajun Seasoning;Condiments;18;22.0
2018-04-06 09:23:00;hanna_moos.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;3;10.0
2018-04-06 09:31:30;laurence_lebihan.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;30;38.0
2018-04-06 09:39:48;paula_wilson.fejkmejl@gmail.com;Röd Kaviar;Seafood;2;15.0
2018-04-06 09:43:36;janete_limeira.fejkmejl@gmail.com;Flotemysost;Dairy Products;2;21.5
2018-04-06 09:48:59;manuel_pereira.fejkmejl@gmail.com;Ikura;Seafood;10;31.0
2018-04-06 09:55:58;karl_jablonski.fejkmejl@gmail.com;Gula Malacca;Condiments;2;19.45
2018-04-06 10:17:32;martine_rancé.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;15;53.0
2018-04-06 10:33:40;carine_schmitt.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;3;53.0
2018-04-06 10:39:28;annette_roulet.fejkmejl@gmail.com;Spegesild;Seafood;10;
2018-04-06 10:50:18;patricia_mckenna.fejkmejl@gmail.com;Mascarpone Fabioli;Dairy Products;6;32.0
2018-04-06 11:13:31;horst_kloss.fejkmejl@gmail.com;Gula Malacca;Condiments;16;19.45
2018-04-06 11:16:41;jean_fresnière.fejkmejl@gmail.com;Longlife Tofu;Produce;30;10.0
2018-04-06 11:19:28;carlos_gonzález.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;12;21.0
2018-04-06 11:26:24;jose_pavarotti.fejkmejl@gmail.com;Maxilaku;Confections;25;20.0
2018-04-06 11:26:55;horst_kloss.fejkmejl@gmail.com;Ipoh Coffee;Beverages;24;46.0
2018-04-06 11:34:08;pascale_cartrain.fejkmejl@gmail.com;Chai;Beverages;10;18.0
2018-04-06 11:34:48;giovanni_rovelli.fejkmejl@gmail.com;Laughing Lumberjack Lager;Beverages;40;14.0
2018-04-06 11:34:56;thomas_hardy.fejkmejl@gmail.com;Chocolade;Confections;15;12.75
2018-04-06 11:42:52;elizabeth_lincoln.fejkmejl@gmail.com;Scottish Longbreads;Confections;42;12.5
2018-04-06 11:46:50;carlos_hernández.fejkmejl@gmail.com;Escargots de Bourgogne;Seafood;12;
2018-04-06 11:51:30;annette_roulet.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;10;4.5
2018-04-06 12:02:43;jose_pavarotti.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;45;30.0
2018-04-06 12:14:42;simon_crowther.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;4;55.0
2018-04-06 12:23:29;horst_kloss.fejkmejl@gmail.com;Carnarvon Tigers;Seafood;40;62.5
2018-04-06 12:34:47;palle_ibsen.fejkmejl@gmail.com;Valkoinen suklaa;Confections;25;16.25
2018-04-06 12:37:31;georg_pipps.fejkmejl@gmail.com;Borówka Basia;Luxury;8;21.37
2018-04-06 12:40:22;anabela_domingues.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;20;24.0
2018-04-06 12:55:08;laurence_lebihan.fejkmejl@gmail.com;Tunnbröd;Grains/Cereals;15;9.0
2018-04-06 12:59:17;catherine_dewey.fejkmejl@gmail.com;Schoggi Schokolade;Confections;40;43.9
2018-04-06 12:59:19;jose_pavarotti.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;40;34.0
2018-04-06 13:12:18;christina_berglund.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;15;314.16
2018-04-06 13:20:39;paul_henriot.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;12;21.0
2018-04-06 13:26:00;giovanni_rovelli.fejkmejl@gmail.com;Chef Anton's Cajun Seasoning;Condiments;10;22.0
2018-04-06 13:31:38;antonio_moreno.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;50;21.0
2018-04-06 13:43:17;paolo_accorti.fejkmejl@gmail.com;Longlife Tofu;Produce;5;10.0
2018-04-06 14:02:25;martine_rancé.fejkmejl@gmail.com;Gustaf's Knäckebröd;Grains/Cereals;6;21.0
2018-04-06 14:22:03;paula_wilson.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;2;33.25
2018-04-06 14:58:38;rita_müller.fejkmejl@gmail.com;Perth Pasties;Meat/Poultry;20;32.8
2018-04-06 15:04:43;roland_mendel.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;110;4.5
2018-04-06 15:08:42;henriette_pfalzheim.fejkmejl@gmail.com;Ikura;Seafood;24;FREE
2018-04-06 15:15:51;karin_josephs.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;20;FREE
2018-04-06 15:24:37;maria_larsson.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;50;53.0
2018-04-06 15:28:15;roland_mendel.fejkmejl@gmail.com;Tarte au sucre;Confections;80;49.3
2018-04-06 15:29:20;jytte_petersen.fejkmejl@gmail.com;Geitost;Dairy Products;8;2.5
2018-04-06 15:31:55;alexander_feuer.fejkmejl@gmail.com;Vegie-spread;Condiments;6;
2018-04-06 15:34:29;daniel_tonini.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;6;9.65
2018-04-06 15:35:08;patricia_mckenna.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;36;25.89
2018-04-06 15:37:02;hari_kumar.fejkmejl@gmail.com;Mascarpone Fabioli;Dairy Products;24;32.0
2018-04-06 15:40:48;roland_mendel.fejkmejl@gmail.com;Singaporean Hokkien Fried Mee;Grains/Cereals;28;14.0
2018-04-06 15:43:10;maria_anders.fejkmejl@gmail.com;Escargots de Bourgogne;Seafood;40;13.25
2018-04-06 15:50:01;sergio_gutiérrez.fejkmejl@gmail.com;Sir Rodney's Marmalade;Confections;5;81.0
2018-04-06 15:55:22;paul_henriot.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;7;FREE
2018-04-06 15:56:01;roland_mendel.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;50;314.16
2018-04-06 16:02:37;miguel_angel_paolino.fejkmejl@gmail.com;Chartreuse verte;Beverages;20;18.0
2018-04-06 16:04:46;yoshi_tannamuri.fejkmejl@gmail.com;Filo Mix;Grains/Cereals;5;7.0
2018-04-06 16:05:19;horst_kloss.fejkmejl@gmail.com;Tarte au sucre;Confections;48;49.3
2018-04-06 16:13:23;bernardo_batista.fejkmejl@gmail.com;Tofu;Produce;15;23.25
2018-04-06 16:25:31;georg_pipps.fejkmejl@gmail.com;Carnarvon Tigers;Seafood;35;62.5
